0,1,2,3,4,5
31026.0,2020-02-08,"(556.508, 680.0]",1,1,0
31026.0,2020-02-08,"(680.0, 803.0]",2,2,0
31027.0,2020-02-08,"(532.097, 758.75]",2,4,-2
31027.0,2020-02-08,"(984.5, 1210.25]",1,1,0
31027.0,2020-02-08,"(1210.25, 1436.0]",2,3,-1
31028.0,2020-02-08,"(729.622, 824.5]",1,2,-1
31029.0,2020-02-08,"(683.75, 901.5]",2,5,-3
31029.0,2020-02-08,"(901.5, 1119.25]",3,4,-1
31029.0,2020-02-08,"(1119.25, 1337.0]",4,7,-3
31030.0,2020-02-08,"(454.109, 677.75]",1,6,-5
31030.0,2020-02-08,"(900.5, 1123.25]",1,3,-2
31031.0,2020-02-08,"(559.2, 760.0]",1,3,-2
31031.0,2020-02-08,"(760.0, 960.0]",2,5,-3
31031.0,2020-02-08,"(1160.0, 1360.0]",1,3,-2
31032.0,2020-02-08,"(867.5, 944.0]",1,1,0
31033.0,2020-02-08,"(933.733, 1000.75]",1,2,-1
31033.0,2020-02-08,"(1134.25, 1201.0]",1,2,-1
31034.0,2020-02-08,"(875.548, 989.0]",2,4,-2
31034.0,2020-02-08,"(989.0, 1102.0]",1,1,0
,,,,1.0,
,,,,1.0,
31036.0,2020-02-08,"(844.75, 956.0]",1,4,-3
31037.0,2020-02-08,"(420.352, 583.0]",3,3,0
31037.0,2020-02-08,"(745.0, 907.0]",6,2,4
31037.0,2020-02-08,"(907.0, 1069.0]",2,11,-9
31038.0,2020-02-08,"(532.474, 664.5]",2,2,0
31038.0,2020-02-08,"(796.0, 927.5]",1,2,-1
31039.0,2020-02-08,"(517.232, 710.0]",3,4,-1
31039.0,2020-02-08,"(710.0, 902.0]",4,11,-7
31039.0,2020-02-08,"(902.0, 1094.0]",1,4,-3
31039.0,2020-02-08,"(1094.0, 1286.0]",4,6,-2
31040.0,2020-02-08,"(741.5, 930.0]",2,1,1
31041.0,2020-02-08,"(582.376, 739.0]",1,3,-2
31041.0,2020-02-08,"(1051.0, 1207.0]",3,1,2
31042.0,2020-02-08,"(573.176, 780.0]",4,8,-4
31042.0,2020-02-08,"(780.0, 986.0]",4,4,0
31042.0,2020-02-08,"(986.0, 1192.0]",1,3,-2
31043.0,2020-02-08,"(157.266, 341.5]",1,1,0
31044.0,2020-02-08,"(99.063, 334.25]",1,2,-1
31044.0,2020-02-08,"(334.25, 568.5]",1,2,-1
31044.0,2020-02-08,"(802.75, 1037.0]",2,3,-1
31045.0,2020-02-08,"(1225.75, 1409.0]",1,1,0
31046.0,2020-02-08,"(704.0, 800.5]",1,1,0
31047.0,2020-02-08,"(354.922, 625.5]",1,3,-2
31047.0,2020-02-08,"(625.5, 895.0]",1,6,-5
31047.0,2020-02-08,"(895.0, 1164.5]",4,8,-4
31047.0,2020-02-08,"(1164.5, 1434.0]",2,7,-5
,,,,1.0,
,,,,1.0,
31049.0,2020-02-08,"(772.5, 884.75]",2,1,1
31049.0,2020-02-08,"(884.75, 997.0]",1,1,0
31050.0,2020-02-08,"(924.75, 993.0]",1,3,-2
31051.0,2020-02-08,"(754.75, 763.5]",1,2,-1
31051.0,2020-02-08,"(763.5, 772.25]",1,1,0
31052.0,2020-02-08,"(738.25, 901.5]",1,1,0
31052.0,2020-02-08,"(901.5, 1064.75]",2,2,0
31052.0,2020-02-08,"(1064.75, 1228.0]",3,3,0
31053.0,2020-02-08,"(796.789, 849.75]",1,2,-1
,,,,2.0,
31055.0,2020-02-08,"(279.75, 559.5]",1,1,0
31055.0,2020-02-08,"(839.25, 1119.0]",1,1,0
31056.0,2020-02-08,"(938.5, 1086.0]",2,2,0
,,,,2.0,
,,,,2.0,
31059.0,2020-02-08,"(424.397, 575.75]",1,1,0
31059.0,2020-02-08,"(575.75, 726.5]",2,2,0
31059.0,2020-02-08,"(726.5, 877.25]",1,1,0
31059.0,2020-02-08,"(877.25, 1028.0]",2,5,-3
31060.0,2020-02-08,"(506.43, 649.5]",1,1,0
31060.0,2020-02-08,"(649.5, 792.0]",1,2,-1
31060.0,2020-02-08,"(934.5, 1077.0]",1,2,-1
31061.0,2020-02-08,"(525.311, 698.25]",1,1,0
31061.0,2020-02-08,"(1042.75, 1215.0]",1,2,-1
31062.0,2020-02-08,"(472.54, 588.0]",4,5,-1
31062.0,2020-02-08,"(703.0, 818.0]",3,1,2
31062.0,2020-02-08,"(818.0, 933.0]",1,9,-8
31063.0,2020-02-08,"(785.25, 1047.0]",1,1,0
31064.0,2020-02-08,"(359.5, 595.0]",4,1,3
31064.0,2020-02-08,"(595.0, 830.5]",7,8,-1
31064.0,2020-02-08,"(830.5, 1066.0]",5,13,-8
31065.0,2020-02-08,"(817.849, 855.75]",1,2,-1
31065.0,2020-02-08,"(931.25, 969.0]",1,1,0
31066.0,2020-02-08,"(807.25, 896.5]",2,1,1
31067.0,2020-02-08,"(830.75, 906.0]",2,1,1
31068.0,2020-02-08,"(80.994, 333.5]",1,1,0
31068.0,2020-02-08,"(836.5, 1088.0]",3,1,2
31069.0,2020-02-08,"(831.75, 971.0]",5,1,4
31070.0,2020-02-08,"(588.532, 706.0]",2,3,-1
31070.0,2020-02-08,"(823.0, 940.0]",1,1,0
31070.0,2020-02-08,"(940.0, 1057.0]",1,2,-1
31071.0,2020-02-08,"(415.205, 614.75]",1,4,-3
31071.0,2020-02-08,"(614.75, 813.5]",3,3,0
31071.0,2020-02-08,"(813.5, 1012.25]",2,6,-4
31071.0,2020-02-08,"(1012.25, 1211.0]",4,5,-1
,,,,1.0,
,,,,1.0,
31073.0,2020-02-08,"(828.893, 855.75]",1,2,-1
31074.0,2020-02-08,"(590.0, 743.0]",1,1,0
31074.0,2020-02-08,"(743.0, 896.0]",1,1,0
31074.0,2020-02-08,"(896.0, 1049.0]",1,1,0
31075.0,2020-02-08,"(838.999, 839.25]",1,1,0
31076.0,2020-02-08,"(659.25, 879.0]",4,1,3
31077.0,2020-02-08,"(48.956, 311.0]",1,1,0
31077.0,2020-02-08,"(572.0, 833.0]",3,6,-3
31077.0,2020-02-08,"(833.0, 1094.0]",11,15,-4
,,,,2.0,
31079.0,2020-02-08,"(21.603, 372.25]",2,2,0
31079.0,2020-02-08,"(721.5, 1070.75]",1,4,-3
31079.0,2020-02-08,"(1070.75, 1420.0]",3,3,0
31080.0,2020-02-08,"(772.0, 926.0]",4,4,0
31080.0,2020-02-08,"(926.0, 1080.0]",1,1,0
,,,,1.0,
,,,,1.0,
,,,,1.0,
,,,,1.0,
,,,,1.0,
,,,,2.0,
,,,,2.0,
31084.0,2020-02-08,"(681.278, 862.5]",2,3,-1
31085.0,2020-02-08,"(751.25, 947.5]",1,2,-1
31085.0,2020-02-08,"(1143.75, 1340.0]",1,1,0
31086.0,2020-02-08,"(427.193, 629.75]",2,2,0
31086.0,2020-02-08,"(629.75, 831.5]",3,6,-3
31086.0,2020-02-08,"(831.5, 1033.25]",1,1,0
31086.0,2020-02-08,"(1033.25, 1235.0]",2,5,-3
31087.0,2020-02-08,"(-0.896, 224.0]",1,2,-1
31087.0,2020-02-08,"(672.0, 896.0]",1,1,0
31088.0,2020-02-08,"(850.0, 890.0]",1,1,0
31089.0,2020-02-08,"(576.0, 855.0]",2,2,0
31089.0,2020-02-08,"(855.0, 1134.0]",7,6,1
31090.0,2020-02-08,"(530.475, 662.25]",1,1,0
31090.0,2020-02-08,"(662.25, 793.5]",2,4,-2
31090.0,2020-02-08,"(924.75, 1056.0]",1,1,0
31091.0,2020-02-08,"(742.5, 794.0]",2,2,0
31092.0,2020-02-08,"(582.725, 651.75]",1,2,-1
31093.0,2020-02-08,"(886.5, 973.25]",1,1,0
31093.0,2020-02-08,"(973.25, 1060.0]",1,2,-1
,,,,2.0,
,,,,1.0,
,,,,1.0,
31096.0,2020-02-08,"(544.44, 685.0]",1,3,-2
31096.0,2020-02-08,"(825.0, 965.0]",1,1,0
31096.0,2020-02-08,"(965.0, 1105.0]",1,2,-1
31097.0,2020-02-08,"(722.563, 832.25]",4,5,-1
31097.0,2020-02-08,"(1050.75, 1160.0]",1,1,0
31098.0,2020-02-08,"(349.305, 523.75]",1,2,-1
31098.0,2020-02-08,"(523.75, 697.5]",2,4,-2
31098.0,2020-02-08,"(697.5, 871.25]",1,2,-1
31098.0,2020-02-08,"(871.25, 1045.0]",3,3,0
31099.0,2020-02-08,"(659.638, 750.5]",1,1,0
31099.0,2020-02-08,"(931.5, 1022.0]",1,1,0
31100.0,2020-02-08,"(347.276, 529.0]",2,2,0
31100.0,2020-02-08,"(529.0, 710.0]",3,4,-1
31100.0,2020-02-08,"(710.0, 891.0]",2,3,-1
31100.0,2020-02-08,"(891.0, 1072.0]",2,8,-6
31101.0,2020-02-08,"(-0.407, 352.75]",6,7,-1
31101.0,2020-02-08,"(352.75, 704.5]",26,43,-17
31101.0,2020-02-08,"(704.5, 1056.25]",50,77,-27
31101.0,2020-02-08,"(1056.25, 1408.0]",15,33,-18
31102.0,2020-02-08,"(34.634, 377.5]",2,4,-2
31102.0,2020-02-08,"(377.5, 719.0]",2,13,-11
31102.0,2020-02-08,"(719.0, 1060.5]",9,27,-18
31102.0,2020-02-08,"(1060.5, 1402.0]",10,17,-7
31103.0,2020-02-08,"(7.576, 365.0]",3,3,0
31103.0,2020-02-08,"(365.0, 721.0]",3,20,-17
31103.0,2020-02-08,"(721.0, 1077.0]",10,32,-22
31103.0,2020-02-08,"(1077.0, 1433.0]",9,23,-14
31104.0,2020-02-08,"(5.574, 363.5]",1,5,-4
31104.0,2020-02-08,"(363.5, 720.0]",6,18,-12
31104.0,2020-02-08,"(720.0, 1076.5]",20,43,-23
31104.0,2020-02-08,"(1076.5, 1433.0]",14,31,-17
31105.0,2020-02-08,"(561.188, 765.0]",7,13,-6
31105.0,2020-02-08,"(765.0, 968.0]",1,1,0
31105.0,2020-02-08,"(968.0, 1171.0]",1,6,-5
31105.0,2020-02-08,"(1171.0, 1374.0]",3,8,-5
31106.0,2020-02-08,"(794.406, 943.5]",1,3,-2
31106.0,2020-02-08,"(943.5, 1092.0]",3,8,-5
31106.0,2020-02-08,"(1092.0, 1240.5]",1,1,0
31106.0,2020-02-08,"(1240.5, 1389.0]",1,2,-1
31107.0,2020-02-08,"(65.627, 410.25]",3,4,-1
31107.0,2020-02-08,"(410.25, 753.5]",11,27,-16
31107.0,2020-02-08,"(753.5, 1096.75]",13,31,-18
31107.0,2020-02-08,"(1096.75, 1440.0]",5,11,-6
31108.0,2020-02-08,"(20.658, 357.5]",1,2,-1
31108.0,2020-02-08,"(357.5, 693.0]",3,11,-8
31108.0,2020-02-08,"(693.0, 1028.5]",19,37,-18
31108.0,2020-02-08,"(1028.5, 1364.0]",15,17,-2
31109.0,2020-02-08,"(363.75, 712.5]",8,4,4
31109.0,2020-02-08,"(712.5, 1061.25]",18,16,2
31109.0,2020-02-08,"(1061.25, 1410.0]",17,33,-16
31110.0,2020-02-08,"(303.881, 584.75]",9,14,-5
31110.0,2020-02-08,"(584.75, 864.5]",17,39,-22
31110.0,2020-02-08,"(864.5, 1144.25]",13,23,-10
31110.0,2020-02-08,"(1144.25, 1424.0]",5,7,-2
31111.0,2020-02-08,"(371.75, 703.5]",9,3,6
31111.0,2020-02-08,"(703.5, 1035.25]",11,15,-4
31111.0,2020-02-08,"(1035.25, 1367.0]",12,21,-9
31112.0,2020-02-08,"(632.623, 727.25]",2,3,-1
31113.0,2020-02-08,"(313.97, 572.5]",1,5,-4
31113.0,2020-02-08,"(572.5, 830.0]",6,19,-13
31113.0,2020-02-08,"(830.0, 1087.5]",10,19,-9
31113.0,2020-02-08,"(1087.5, 1345.0]",6,11,-5
31114.0,2020-02-08,"(9.591, 363.25]",4,8,-4
31114.0,2020-02-08,"(363.25, 715.5]",11,28,-17
31114.0,2020-02-08,"(715.5, 1067.75]",28,49,-21
31114.0,2020-02-08,"(1067.75, 1420.0]",6,10,-4
31115.0,2020-02-08,"(366.25, 697.5]",1,1,0
31115.0,2020-02-08,"(697.5, 1028.75]",6,14,-8
31115.0,2020-02-08,"(1028.75, 1360.0]",10,15,-5
31116.0,2020-02-08,"(87.694, 415.5]",1,3,-2
31116.0,2020-02-08,"(415.5, 742.0]",9,19,-10
31116.0,2020-02-08,"(742.0, 1068.5]",16,39,-23
31116.0,2020-02-08,"(1068.5, 1395.0]",16,23,-7
31117.0,2020-02-08,"(471.75, 793.5]",9,6,3
31117.0,2020-02-08,"(793.5, 1115.25]",18,20,-2
31117.0,2020-02-08,"(1115.25, 1437.0]",6,39,-33
31118.0,2020-02-08,"(40.689, 369.75]",1,1,0
31118.0,2020-02-08,"(697.5, 1025.25]",9,4,5
31118.0,2020-02-08,"(1025.25, 1353.0]",8,19,-11
31119.0,2020-02-08,"(17.585, 372.75]",2,2,0
31119.0,2020-02-08,"(372.75, 726.5]",14,35,-21
31119.0,2020-02-08,"(726.5, 1080.25]",20,35,-15
31119.0,2020-02-08,"(1080.25, 1434.0]",6,16,-10
31120.0,2020-02-08,"(4.616, 352.0]",1,2,-1
31120.0,2020-02-08,"(352.0, 698.0]",1,6,-5
31120.0,2020-02-08,"(698.0, 1044.0]",2,7,-5
31120.0,2020-02-08,"(1044.0, 1390.0]",12,17,-5
31121.0,2020-02-08,"(113.758, 425.5]",2,3,-1
31121.0,2020-02-08,"(425.5, 736.0]",8,18,-10
31121.0,2020-02-08,"(736.0, 1046.5]",12,26,-14
31121.0,2020-02-08,"(1046.5, 1357.0]",11,18,-7
31122.0,2020-02-08,"(415.5, 738.0]",5,1,4
31122.0,2020-02-08,"(738.0, 1060.5]",7,12,-5
31122.0,2020-02-08,"(1060.5, 1383.0]",5,11,-6
31123.0,2020-02-08,"(634.75, 834.5]",3,8,-5
31123.0,2020-02-08,"(834.5, 1034.25]",1,23,-22
31123.0,2020-02-08,"(1034.25, 1234.0]",4,4,0
31124.0,2020-02-08,"(32.602, 383.5]",3,5,-2
31124.0,2020-02-08,"(383.5, 733.0]",16,41,-25
31124.0,2020-02-08,"(733.0, 1082.5]",13,47,-34
31124.0,2020-02-08,"(1082.5, 1432.0]",9,26,-17
31125.0,2020-02-08,"(134.734, 452.5]",1,3,-2
31125.0,2020-02-08,"(452.5, 769.0]",10,22,-12
31125.0,2020-02-08,"(769.0, 1085.5]",19,33,-14
31125.0,2020-02-08,"(1085.5, 1402.0]",16,27,-11
31126.0,2020-02-08,"(4.645, 344.75]",1,2,-1
31126.0,2020-02-08,"(344.75, 683.5]",1,12,-11
31126.0,2020-02-08,"(1022.25, 1361.0]",1,5,-4
31127.0,2020-02-08,"(469.096, 696.0]",8,8,0
31127.0,2020-02-08,"(696.0, 922.0]",4,9,-5
31127.0,2020-02-08,"(922.0, 1148.0]",5,13,-8
31127.0,2020-02-08,"(1148.0, 1374.0]",5,12,-7
31128.0,2020-02-08,"(55.635, 398.25]",3,5,-2
31128.0,2020-02-08,"(398.25, 739.5]",11,22,-11
31128.0,2020-02-08,"(739.5, 1080.75]",17,34,-17
31128.0,2020-02-08,"(1080.75, 1422.0]",4,8,-4
31129.0,2020-02-08,"(757.5, 1080.75]",18,1,17
31129.0,2020-02-08,"(1080.75, 1404.0]",8,3,5
31130.0,2020-02-08,"(714.0, 919.0]",8,3,5
31130.0,2020-02-08,"(919.0, 1124.0]",2,16,-14
31130.0,2020-02-08,"(1124.0, 1329.0]",3,5,-2
31131.0,2020-02-08,"(360.25, 714.5]",2,1,1
31131.0,2020-02-08,"(714.5, 1068.75]",5,9,-4
31131.0,2020-02-08,"(1068.75, 1423.0]",3,14,-11
31200.0,2020-02-08,"(134.723, 455.25]",2,2,0
31200.0,2020-02-08,"(455.25, 774.5]",29,39,-10
31200.0,2020-02-08,"(774.5, 1093.75]",18,32,-14
31200.0,2020-02-08,"(1093.75, 1413.0]",8,16,-8
31201.0,2020-02-08,"(13.598, 365.5]",2,5,-3
31201.0,2020-02-08,"(365.5, 716.0]",21,39,-18
31201.0,2020-02-08,"(716.0, 1066.5]",44,93,-49
31201.0,2020-02-08,"(1066.5, 1417.0]",25,42,-17
,,,,2.0,
31203.0,2020-02-08,"(10.575, 368.25]",2,6,-4
31203.0,2020-02-08,"(368.25, 724.5]",19,29,-10
31203.0,2020-02-08,"(724.5, 1080.75]",33,60,-27
31203.0,2020-02-08,"(1080.75, 1437.0]",15,26,-11
31204.0,2020-02-08,"(508.074, 740.5]",2,9,-7
31204.0,2020-02-08,"(740.5, 972.0]",5,10,-5
31204.0,2020-02-08,"(972.0, 1203.5]",8,12,-4
31204.0,2020-02-08,"(1203.5, 1435.0]",2,3,-1
31205.0,2020-02-08,"(415.998, 667.5]",2,2,0
31205.0,2020-02-08,"(667.5, 918.0]",5,9,-4
31205.0,2020-02-08,"(918.0, 1168.5]",1,4,-3
31205.0,2020-02-08,"(1168.5, 1419.0]",2,4,-2
31206.0,2020-02-08,"(732.533, 849.75]",1,1,0
31207.0,2020-02-08,"(556.463, 691.25]",2,2,0
31207.0,2020-02-08,"(691.25, 825.5]",2,6,-4
31207.0,2020-02-08,"(825.5, 959.75]",2,7,-5
31207.0,2020-02-08,"(959.75, 1094.0]",5,6,-1
31208.0,2020-02-08,"(126.906, 401.5]",1,1,0
31208.0,2020-02-08,"(401.5, 675.0]",4,7,-3
31208.0,2020-02-08,"(675.0, 948.5]",4,4,0
31208.0,2020-02-08,"(948.5, 1222.0]",7,12,-5
31209.0,2020-02-08,"(638.415, 785.25]",7,10,-3
31209.0,2020-02-08,"(785.25, 931.5]",7,9,-2
31209.0,2020-02-08,"(931.5, 1077.75]",5,10,-5
31209.0,2020-02-08,"(1077.75, 1224.0]",1,3,-2
31211.0,2020-02-08,"(589.214, 786.5]",2,3,-1
31211.0,2020-02-08,"(786.5, 983.0]",5,6,-1
31211.0,2020-02-08,"(983.0, 1179.5]",1,2,-1
31212.0,2020-02-08,"(58.632, 402.0]",1,2,-1
31212.0,2020-02-08,"(402.0, 744.0]",8,20,-12
31212.0,2020-02-08,"(744.0, 1086.0]",13,27,-14
31212.0,2020-02-08,"(1086.0, 1428.0]",5,10,-5
31213.0,2020-02-08,"(305.962, 566.5]",3,3,0
31213.0,2020-02-08,"(566.5, 826.0]",13,17,-4
31213.0,2020-02-08,"(826.0, 1085.5]",3,4,-1
31214.0,2020-02-08,"(17.594, 370.5]",4,6,-2
31214.0,2020-02-08,"(370.5, 722.0]",15,34,-19
31214.0,2020-02-08,"(722.0, 1073.5]",24,49,-25
31214.0,2020-02-08,"(1073.5, 1425.0]",18,33,-15
31215.0,2020-02-08,"(599.526, 718.5]",6,7,-1
31215.0,2020-02-08,"(718.5, 837.0]",2,5,-3
31215.0,2020-02-08,"(837.0, 955.5]",8,12,-4
31215.0,2020-02-08,"(955.5, 1074.0]",6,6,0
31216.0,2020-02-08,"(722.613, 819.75]",2,3,-1
31216.0,2020-02-08,"(819.75, 916.5]",3,3,0
31216.0,2020-02-08,"(1013.25, 1110.0]",1,3,-2
31217.0,2020-02-08,"(25.91, 299.5]",1,1,0
31217.0,2020-02-08,"(572.0, 844.5]",2,5,-3
31217.0,2020-02-08,"(844.5, 1117.0]",7,10,-3
31218.0,2020-02-08,"(543.151, 756.25]",2,4,-2
31218.0,2020-02-08,"(756.25, 968.5]",3,4,-1
31218.0,2020-02-08,"(968.5, 1180.75]",1,4,-3
31218.0,2020-02-08,"(1180.75, 1393.0]",1,1,0
31219.0,2020-02-08,"(676.432, 819.0]",4,4,0
31219.0,2020-02-08,"(819.0, 961.0]",6,13,-7
31219.0,2020-02-08,"(961.0, 1103.0]",3,10,-7
31219.0,2020-02-08,"(1103.0, 1245.0]",3,3,0
,,,,1.0,
,,,,1.0,
31221.0,2020-02-08,"(369.75, 703.5]",1,1,0
31221.0,2020-02-08,"(703.5, 1037.25]",15,1,14
31221.0,2020-02-08,"(1037.25, 1371.0]",4,19,-15
31222.0,2020-02-08,"(581.5, 870.25]",2,1,1
31222.0,2020-02-08,"(870.25, 1159.0]",5,6,-1
31223.0,2020-02-08,"(410.25, 748.5]",7,3,4
31223.0,2020-02-08,"(748.5, 1086.75]",7,12,-5
31223.0,2020-02-08,"(1086.75, 1425.0]",4,14,-10
31224.0,2020-02-08,"(478.259, 664.25]",2,4,-2
31224.0,2020-02-08,"(664.25, 849.5]",4,7,-3
31224.0,2020-02-08,"(849.5, 1034.75]",1,3,-2
31224.0,2020-02-08,"(1034.75, 1220.0]",4,4,0
31225.0,2020-02-08,"(405.031, 648.25]",1,4,-3
31225.0,2020-02-08,"(648.25, 890.5]",7,10,-3
31225.0,2020-02-08,"(890.5, 1132.75]",6,10,-4
31225.0,2020-02-08,"(1132.75, 1375.0]",2,5,-3
31226.0,2020-02-08,"(548.274, 730.5]",1,5,-4
31226.0,2020-02-08,"(730.5, 912.0]",3,4,-1
31226.0,2020-02-08,"(912.0, 1093.5]",3,5,-2
31226.0,2020-02-08,"(1093.5, 1275.0]",1,4,-3
31227.0,2020-02-08,"(369.5, 709.0]",4,1,3
31227.0,2020-02-08,"(709.0, 1048.5]",14,6,8
31228.0,2020-02-08,"(7.577, 364.75]",1,1,0
31228.0,2020-02-08,"(364.75, 720.5]",5,8,-3
31228.0,2020-02-08,"(720.5, 1076.25]",17,34,-17
31228.0,2020-02-08,"(1076.25, 1432.0]",9,18,-9
31229.0,2020-02-08,"(7.585, 362.75]",2,5,-3
31229.0,2020-02-08,"(362.75, 716.5]",17,40,-23
31229.0,2020-02-08,"(716.5, 1070.25]",30,63,-33
31229.0,2020-02-08,"(1070.25, 1424.0]",17,35,-18
31230.0,2020-02-08,"(347.5, 668.0]",7,1,6
31230.0,2020-02-08,"(668.0, 988.5]",16,10,6
31230.0,2020-02-08,"(988.5, 1309.0]",10,25,-15
,,,,1.0,
,,,,1.0,
,,,,1.0,
31232.0,2020-02-08,"(174.753, 487.75]",2,3,-1
31232.0,2020-02-08,"(487.75, 799.5]",25,33,-8
31232.0,2020-02-08,"(799.5, 1111.25]",34,55,-21
31232.0,2020-02-08,"(1111.25, 1423.0]",6,16,-10
31233.0,2020-02-08,"(620.287, 799.25]",4,6,-2
31233.0,2020-02-08,"(799.25, 977.5]",4,11,-7
31233.0,2020-02-08,"(977.5, 1155.75]",6,6,0
31234.0,2020-02-08,"(75.836, 368.0]",1,1,0
31234.0,2020-02-08,"(368.0, 659.0]",3,9,-6
31234.0,2020-02-08,"(659.0, 950.0]",12,20,-8
31234.0,2020-02-08,"(950.0, 1241.0]",13,22,-9
31235.0,2020-02-08,"(597.296, 774.0]",1,3,-2
31235.0,2020-02-08,"(950.0, 1126.0]",1,2,-1
31236.0,2020-02-08,"(41.626, 386.5]",2,3,-1
31236.0,2020-02-08,"(386.5, 730.0]",8,15,-7
31236.0,2020-02-08,"(730.0, 1073.5]",14,23,-9
31236.0,2020-02-08,"(1073.5, 1417.0]",6,16,-10
31237.0,2020-02-08,"(126.902, 402.5]",1,1,0
31237.0,2020-02-08,"(402.5, 677.0]",4,8,-4
31237.0,2020-02-08,"(677.0, 951.5]",11,23,-12
31237.0,2020-02-08,"(951.5, 1226.0]",7,13,-6
31238.0,2020-02-08,"(13.703, 339.25]",2,5,-3
31238.0,2020-02-08,"(339.25, 663.5]",2,2,0
31238.0,2020-02-08,"(663.5, 987.75]",7,12,-5
31238.0,2020-02-08,"(987.75, 1312.0]",1,8,-7
31239.0,2020-02-08,"(465.25, 747.5]",11,2,9
31239.0,2020-02-08,"(747.5, 1029.75]",8,11,-3
31239.0,2020-02-08,"(1029.75, 1312.0]",4,16,-12
31240.0,2020-02-08,"(387.325, 556.75]",1,2,-1
31240.0,2020-02-08,"(556.75, 725.5]",5,9,-4
31240.0,2020-02-08,"(725.5, 894.25]",2,7,-5
31240.0,2020-02-08,"(894.25, 1063.0]",6,9,-3
31241.0,2020-02-08,"(512.75, 818.5]",8,2,6
31241.0,2020-02-08,"(818.5, 1124.25]",22,29,-7
31241.0,2020-02-08,"(1124.25, 1430.0]",5,35,-30
31242.0,2020-02-08,"(556.214, 753.5]",3,3,0
31242.0,2020-02-08,"(753.5, 950.0]",1,3,-2
31242.0,2020-02-08,"(950.0, 1146.5]",6,12,-6
31243.0,2020-02-08,"(725.585, 829.75]",2,3,-1
31243.0,2020-02-08,"(829.75, 933.5]",4,4,0
31243.0,2020-02-08,"(933.5, 1037.25]",7,7,0
31243.0,2020-02-08,"(1037.25, 1141.0]",2,6,-4
31244.0,2020-02-08,"(500.105, 724.75]",4,9,-5
31244.0,2020-02-08,"(724.75, 948.5]",2,6,-4
31244.0,2020-02-08,"(948.5, 1172.25]",1,1,0
31244.0,2020-02-08,"(1172.25, 1396.0]",3,7,-4
31245.0,2020-02-08,"(404.969, 663.75]",7,15,-8
31245.0,2020-02-08,"(663.75, 921.5]",14,29,-15
31245.0,2020-02-08,"(921.5, 1179.25]",14,30,-16
31245.0,2020-02-08,"(1179.25, 1437.0]",4,8,-4
31246.0,2020-02-08,"(252.836, 545.0]",1,1,0
31246.0,2020-02-08,"(545.0, 836.0]",22,28,-6
31246.0,2020-02-08,"(836.0, 1127.0]",16,31,-15
31246.0,2020-02-08,"(1127.0, 1418.0]",6,11,-5
31247.0,2020-02-08,"(386.25, 692.5]",14,1,13
31247.0,2020-02-08,"(692.5, 998.75]",30,17,13
31247.0,2020-02-08,"(998.75, 1305.0]",10,62,-52
31248.0,2020-02-08,"(461.262, 646.5]",3,10,-7
31248.0,2020-02-08,"(646.5, 831.0]",19,41,-22
31248.0,2020-02-08,"(831.0, 1015.5]",18,32,-14
31248.0,2020-02-08,"(1015.5, 1200.0]",7,22,-15
31249.0,2020-02-08,"(598.273, 780.75]",11,24,-13
31249.0,2020-02-08,"(780.75, 962.5]",12,23,-11
31249.0,2020-02-08,"(962.5, 1144.25]",5,11,-6
31249.0,2020-02-08,"(1144.25, 1326.0]",5,7,-2
31250.0,2020-02-08,"(539.544, 654.0]",3,3,0
31250.0,2020-02-08,"(654.0, 768.0]",2,3,-1
31250.0,2020-02-08,"(768.0, 882.0]",1,1,0
31250.0,2020-02-08,"(882.0, 996.0]",3,3,0
31251.0,2020-02-08,"(6.8, 308.0]",2,5,-3
31251.0,2020-02-08,"(308.0, 608.0]",2,5,-3
31251.0,2020-02-08,"(608.0, 908.0]",7,15,-8
31251.0,2020-02-08,"(908.0, 1208.0]",1,10,-9
31252.0,2020-02-08,"(60.969, 319.75]",1,1,0
31252.0,2020-02-08,"(835.25, 1093.0]",2,1,1
31253.0,2020-02-08,"(643.75, 834.5]",1,1,0
31253.0,2020-02-08,"(834.5, 1025.25]",3,2,1
31253.0,2020-02-08,"(1025.25, 1216.0]",3,4,-1
31254.0,2020-02-08,"(514.079, 745.25]",3,4,-1
31254.0,2020-02-08,"(745.25, 975.5]",2,3,-1
31254.0,2020-02-08,"(975.5, 1205.75]",5,6,-1
31254.0,2020-02-08,"(1205.75, 1436.0]",3,3,0
31255.0,2020-02-08,"(470.275, 652.25]",1,3,-2
31255.0,2020-02-08,"(652.25, 833.5]",2,5,-3
31255.0,2020-02-08,"(833.5, 1014.75]",4,5,-1
31255.0,2020-02-08,"(1014.75, 1196.0]",2,2,0
31256.0,2020-02-08,"(414.25, 677.5]",4,1,3
31256.0,2020-02-08,"(677.5, 940.75]",11,4,7
31256.0,2020-02-08,"(940.75, 1204.0]",6,19,-13
31257.0,2020-02-08,"(329.976, 587.0]",4,6,-2
31257.0,2020-02-08,"(587.0, 843.0]",14,24,-10
31257.0,2020-02-08,"(843.0, 1099.0]",13,27,-14
31257.0,2020-02-08,"(1099.0, 1355.0]",8,13,-5
31258.0,2020-02-08,"(123.731, 442.25]",1,2,-1
31258.0,2020-02-08,"(442.25, 759.5]",22,41,-19
31258.0,2020-02-08,"(759.5, 1076.75]",54,106,-52
31258.0,2020-02-08,"(1076.75, 1394.0]",14,19,-5
